case,id,WT_voxels,WT_vol_mm3,WT_vol_ml,WT_surf_mm2,WT_compactness,WT_sphericity,WT_elongation,WT_flatness,TC_voxels,TC_vol_mm3,TC_vol_ml,TC_surf_mm2,TC_compactness,TC_sphericity,TC_elongation,TC_flatness,ET_voxels,ET_vol_mm3,ET_vol_ml,ET_surf_mm2,ET_compactness,ET_sphericity,ET_elongation,ET_flatness,NCR_voxels,NCR_vol_mm3,NCR_vol_ml,NCR_surf_mm2,NCR_compactness,NCR_sphericity,NCR_elongation,NCR_flatness,ED_voxels,ED_vol_mm3,ED_vol_ml,ED_surf_mm2,ED_compactness,ED_sphericity,ED_elongation,ED_flatness,ET_raw_voxels,ET_raw_vol_mm3,ET_raw_vol_ml,ET_raw_surf_mm2,ET_raw_compactness,ET_raw_sphericity,ET_raw_elongation,ET_raw_flatness
BraTS20_Training_039,039,51853,51853.0,51.853,11388.21875,0.20588881181143137,0.5904877818225741,0.8126311166742969,0.7217616936915977,19018,19018.0,19.018,4922.88427734375,0.3428650195266377,0.6999081645010328,0.720479700669549,0.6771848773233556,12826,12826.0,12.826,7683.5546875,0.04101552590863957,0.34486524432241317,0.7485728174931444,0.7027712932477955,6192,6192.0,6.192,3056.880126953125,0.15180254167327253,0.533449133933766,0.7300710164704591,0.6080414962977299,32835,32835.0,32.835,12305.994140625,0.06542990697000685,0.4029570584978317,0.7299207296224967,0.6511475598160984,12826,12826.0,12.826,7683.5546875,0.04101552590863957,0.34486524432241317,0.7485728174931444,0.7027712932477955
BraTS20_Training_040,040,171454,171454.0,171.454,37616.1875,0.06246306445391672,0.3967720722209824,0.8411217889503061,0.6322715409961055,48395,48395.0,48.395,9514.9853515625,0.30748857921628336,0.6749573483548648,0.7677752592941485,0.5852051764136442,28203,28203.0,28.203,17495.34765625,0.01679868387758878,0.2561091447318161,0.7985041791266944,0.6484997849790779,20192,20192.0,20.192,8851.9619140625,0.06648021855386474,0.40510177507014195,0.6993888981812618,0.4424295894159166,123059,123059.0,123.059,38429.82421875,0.030176852685298444,0.31133263515898507,0.8102156272483231,0.5694509664604488,28203,28203.0,28.203,17495.34765625,0.01679868387758878,0.2561091447318161,0.7985041791266944,0.6484997849790779
BraTS20_Training_041,041,101416,101416.0,101.416,24796.33203125,0.07629621595627407,0.424131960150461,0.8747318762405227,0.46272449533044907,34327,34327.0,34.327,8741.400390625,0.19951751831547665,0.5843329073125711,0.6861437485205558,0.541227993948777,15158,15158.0,15.158,14721.89453125,0.008144137036284175,0.20119399960864323,0.7268641714660793,0.5911281578952494,19169,19169.0,19.169,13806.6533203125,0.015790141729051868,0.25087767105660497,0.7303951498370725,0.5069533705370814,67089,67089.0,67.089,24209.298828125,0.035876360301367594,0.3298142827112668,0.6587812197357606,0.4652014652706123,15158,15158.0,15.158,14721.89453125,0.008144137036284175,0.20119399960864323,0.7268641714660793,0.5911281578952494
BraTS20_Training_042,042,75949,75949.0,75.949,17707.498046875,0.11749648803372485,0.4897881744887684,0.8698245855877642,0.6421782731411351,40795,40795.0,40.795,8022.470703125,0.36453717949215686,0.7143547601175455,0.9121163867783806,0.7593640648923493,20908,20908.0,20.908,15575.826171875,0.013083504286738452,0.23563584727283798,0.9350179320835146,0.7963512930689799,19887,19887.0,19.887,7593.9365234375,0.1021386311239543,0.4674444535397471,0.8704789171967655,0.6762680459921533,35154,35154.0,35.154,14370.826171875,0.04709303296894975,0.36112056441389523,0.9168822308981119,0.4911332892959779,20908,20908.0,20.908,15575.826171875,0.013083504286738452,0.23563584727283798,0.9350179320835146,0.7963512930689799
BraTS20_Training_043,043,37429,37429.0,37.429,18282.623046875,0.02592706202391097,0.29597232371463644,0.8347574918034029,0.6282860339693013,7706,7706.0,7.706,3462.13720703125,0.16183690225674863,0.5449531730456836,0.7296630781211225,0.556804586944845,2624,2624.0,2.624,4738.99169921875,0.00731681696302106,0.19413658998654568,0.700942317059216,0.5447187360834471,5082,5082.0,5.082,3933.69775390625,0.047986462058129814,0.3633899485857917,0.7257836229302871,0.5622177275901334,29723,29723.0,29.723,18609.2421875,0.015504279626300908,0.249354492722864,0.8282255118703344,0.6761588999321843,2624,2624.0,2.624,4738.99169921875,0.00731681696302106,0.19413658998654568,0.700942317059216,0.5447187360834471
BraTS20_Training_044,044,19150,19150.0,19.15,12170.599609375,0.02300668278993594,0.2844142387464023,0.5106741598826487,0.5043047479155783,1814,1814.0,1.814,1521.462646484375,0.10566789490968391,0.4727675778401154,0.3565366594503685,0.26388314009783265,1412,1412.0,1.412,1390.45068359375,0.08387933854494184,0.4377421154257976,0.3210546662491405,0.22982615811444587,402,402.0,0.402,806.08642578125,0.03489471503927344,0.3267783072140825,0.7990538997668668,0.5837350774457617,17336,17336.0,17.336,12967.1708984375,0.015588863932561443,0.24980712554303652,0.5534811688826222,0.5183756303173414,1412,1412.0,1.412,1390.45068359375,0.08387933854494184,0.4377421154257976,0.3210546662491405,0.22982615811444587
BraTS20_Training_045,045,97205,97205.0,97.205,22381.0703125,0.09532065716446629,0.45680306505353846,0.6332253658621894,0.5540395337755848,56666,56666.0,56.666,14296.36328125,0.12428558529580795,0.4990456265627893,0.5741515128108444,0.4666484695818146,40108,40108.0,40.108,29231.384765625,0.007283937615267781,0.1938453581762442,0.6022040608668091,0.4813495576858993,16558,16558.0,16.558,15806.44921875,0.007851726597071671,0.198756675040848,0.470735615660841,0.3889934698093303,40539,40539.0,40.539,28442.79296875,0.008077588333929455,0.20064449037932858,0.681222487998533,0.4858843076104196,40108,40108.0,40.108,29231.384765625,0.007283937615267781,0.1938453581762442,0.6022040608668091,0.4813495576858993
BraTS20_Training_046,046,36342,36342.0,36.342,19665.609375,0.01964028549373452,0.2698045475897069,0.7232880367839143,0.505805730532165,1520,1520.0,1.52,1198.5224609375,0.1517752711057971,0.5334171881976486,0.30152584098795004,0.1873438142587659,1357,1357.0,1.357,1428.1456298828125,0.0714981134992624,0.4150478746709872,0.3098724858305344,0.19158360241912295,163,163.0,0.163,294.8522644042969,0.11722336391605581,0.4894083709377594,0.28288325680275417,0.13338806871534603,34822,34822.0,34.822,20215.85546875,0.016599057291178995,0.25509061135186945,0.729245856495445,0.5128318797790365,1357,1357.0,1.357,1428.1456298828125,0.0714981134992624,0.4150478746709872,0.3098724858305344,0.19158360241912295
BraTS20_Training_047,047,132682,132682.0,132.682,32117.248046875,0.060098193056415165,0.39170021039793107,0.7312762379263303,0.6829265939875397,62246,62246.0,62.246,14341.81640625,0.14854662678629144,0.5296076683366647,0.642416070961664,0.6136595763617464,32001,32001.0,32.001,27681.35546875,0.0054603114624610675,0.17609180238328187,0.6444965262705479,0.6034235463976434,30245,30245.0,30.245,22374.482421875,0.00923635374742723,0.20981354385030385,0.6410503536159747,0.6315882390274684,70436,70436.0,70.436,39304.73828125,0.009240745653431574,0.2098467941772669,0.7614856164098303,0.6776826736565346,32001,32001.0,32.001,27681.35546875,0.0054603114624610675,0.17609180238328187,0.6444965262705479,0.6034235463976434
BraTS20_Training_048,048,29239,29239.0,29.239,17122.5859375,0.019260579077970602,0.2680545067996385,0.7737188928372033,0.6795133791912564,3461,3461.0,3.461,1571.4638671875,0.3490939907197241,0.7041212603191148,0.8667128867293759,0.7620998674351861,2041,2041.0,2.041,2371.298828125,0.035332919412132124,0.3281405041140404,0.8393229701991822,0.7471981784397541,1420,1420.0,1.42,1420.55810546875,0.07955217440951179,0.4300814239344803,0.8959991603766461,0.7257802806962802,25778,25778.0,25.778,18519.3046875,0.011832507307128993,0.227872680192141,0.7466489766910989,0.6754384356177734,2041,2041.0,2.041,2371.298828125,0.035332919412132124,0.3281405041140404,0.8393229701991822,0.7471981784397541
BraTS20_Training_049,049,83418,83418.0,83.418,21846.1640625,0.0754825124380307,0.42261877068990733,0.8414485842785463,0.5562926899198591,7635,7635.0,7.635,2459.564453125,0.44309396296336145,0.762369086452954,0.7365083038275403,0.6437252713188442,6047,6047.0,6.047,4172.59130859375,0.05692653675196163,0.3846847067294815,0.7459581032249626,0.62053390923437,1588,1588.0,1.588,2568.736083984375,0.0168265434105795,0.2562506466989102,0.6918913634263862,0.6855512557086031,75783,75783.0,75.783,23046.22265625,0.053063598756647894,0.37577876385673675,0.8424803431596415,0.5565805677856517,6047,6047.0,6.047,4172.59130859375,0.05692653675196163,0.3846847067294815,0.7459581032249626,0.62053390923437
BraTS20_Training_050,050,82780,82780.0,82.78,17488.603515625,0.14488980291842535,0.5252256661523491,0.9016797801254586,0.6598123581336671,68033,68033.0,68.033,11368.4697265625,0.35627519697178384,0.7089166822212907,0.7826589435858559,0.6575420433281777,32372,32372.0,32.372,29765.40234375,0.004494239007318203,0.16502587910358743,0.8203401356261449,0.68349813804051,35661,35661.0,35.661,24853.658203125,0.009368465114374289,0.21080916172848632,0.7498072571819626,0.6173991957240296,14747,14747.0,14.747,9287.0732421875,0.03070599127131279,0.3131417978759572,0.7150533871561805,0.33672398950623866,32372,32372.0,32.372,29765.40234375,0.004494239007318203,0.16502587910358743,0.8203401356261449,0.68349813804051
BraTS20_Training_051,051,121570,121570.0,121.57,32082.44140625,0.05061776643964825,0.3699141910571125,0.709443737600796,0.5676217681226949,17554,17554.0,17.554,4902.91015625,0.29569416619345945,0.6662147628331415,0.7054966281211842,0.576777229322545,13105,13105.0,13.105,8504.19140625,0.031581106686752694,0.3160888052454601,0.7457969056633693,0.6302960412135097,4449,4449.0,4.449,3989.778076171875,0.03524771483953616,0.3278765238914426,0.5673359029599649,0.35812950204556715,104016,104016.0,104.016,35278.125,0.027869949815443492,0.3031880377312375,0.7094812126596612,0.5533901914863252,13105,13105.0,13.105,8504.19140625,0.031581106686752694,0.3160888052454601,0.7457969056633693,0.6302960412135097
BraTS20_Training_052,052,45951,45951.0,45.951,11931.3271484375,0.1405969973744969,0.5199864362518464,0.9355166656169429,0.5729042915662506,16886,16886.0,16.886,4585.8623046875,0.33438201613997703,0.6940876292136782,0.7232590455270841,0.6145215300203178,10897,10897.0,10.897,8869.703125,0.01924593538662193,0.26798655621757433,0.7379050686660188,0.6305839449725664,5989,5989.0,5.989,4747.96240234375,0.037899997897467654,0.335902365273048,0.6633073788790518,0.5394694042592486,29065,29065.0,29.065,13848.978515625,0.035969947459297345,0.3301008184742927,0.8653247893803454,0.5505380598960188,10897,10897.0,10.897,8869.703125,0.01924593538662193,0.26798655621757433,0.7379050686660188,0.6305839449725664
BraTS20_Training_053,053,149897,149897.0,149.897,31682.923828125,0.07990289154858272,0.43071252256858356,0.7637764112092795,0.6402993580660793,21470,21470.0,21.47,5455.68505859375,0.3210469785535798,0.6847355283247583,0.8919733734758678,0.7656449073605966,9075,9075.0,9.075,7590.1640625,0.0213006153985266,0.27720265376515635,0.903681671806111,0.8534940855659219,12395,12395.0,12.395,10353.9365234375,0.01565413018562448,0.2501552645417229,0.8299424398483946,0.6610254701873485,128427,128427.0,128.427,33995.71875,0.04747799452996669,0.36210188754684053,0.7645411317329205,0.5822619720603696,9075,9075.0,9.075,7590.1640625,0.0213006153985266,0.27720265376515635,0.903681671806111,0.8534940855659219
BraTS20_Training_054,054,80574,80574.0,80.574,21579.728515625,0.07306414250609485,0.4180562916987118,0.6728637731316081,0.4545107795761414,37646,37646.0,37.646,10016.123046875,0.15951116825295478,0.5423300870224486,0.7333525295652424,0.5712950399497568,30995,30995.0,30.995,17022.32421875,0.02202820352791317,0.28032362041104225,0.7441033844915368,0.5797828894390895,6651,6651.0,6.651,7358.34423828125,0.01255700206540596,0.23243168033354142,0.6065200501345891,0.4706877510319593,42928,42928.0,42.928,26034.525390625,0.011810946150190545,0.22773418641426993,0.6664052972075091,0.38947046677752417,30995,30995.0,30.995,17022.32421875,0.02202820352791317,0.28032362041104225,0.7441033844915368,0.5797828894390895
BraTS20_Training_055,055,118394,118394.0,118.394,23476.671875,0.12251864095434926,0.4966693845357442,0.8167943118645279,0.707089732864979,15167,15167.0,15.167,4895.3017578125,0.22177538575495503,0.6053006139912737,0.7331923463517778,0.5410074119380991,8577,8577.0,8.577,6280.9111328125,0.03357803268184091,0.3226153910556635,0.694663410968917,0.49814983987026407,6590,6590.0,6.59,7563.56640625,0.011351240622457223,0.22474037954290485,0.8709208882672503,0.6832738414690486,103227,103227.0,103.227,26898.076171875,0.06192632790752054,0.39563233208291104,0.8062644537598329,0.6937035508714602,8577,8577.0,8.577,6280.9111328125,0.03357803268184091,0.3226153910556635,0.694663410968917,0.49814983987026407
BraTS20_Training_056,056,55364,55364.0,55.364,18016.7734375,0.05927563860544783,0.3899049485768618,0.5444385592330954,0.3611832768643861,34000,34000.0,34.0,10909.5908203125,0.10068964770877749,0.465223460190468,0.47259022945357226,0.3138174334554879,25128,25128.0,25.128,16712.529296875,0.01529824724251626,0.24824502774394192,0.46645647429571335,0.3067257290786103,8872,8872.0,8.872,7339.890625,0.022512652861110812,0.28236371785072556,0.569215364120855,0.3862055551518501,21364,21364.0,21.364,16930.845703125,0.010636079051235389,0.21991786914445097,0.6217279424712889,0.34304652920523393,25128,25128.0,25.128,16712.529296875,0.01529824724251626,0.24824502774394192,0.46645647429571335,0.3067257290786103
BraTS20_Training_057,057,91132,91132.0,91.132,16998.82421875,0.191221855290021,0.5761194125435549,0.7463087997745882,0.5836779765017531,11762,11762.0,11.762,3307.808349609375,0.4323084318937339,0.7561324944693809,0.6925752466061569,0.5821936858471053,8613,8613.0,8.613,5947.60546875,0.039878132456901194,0.34164751840193686,0.7368694616606116,0.612445715686133,3149,3149.0,3.149,3252.653076171875,0.032590007571653715,0.31941954530167443,0.5555056623751813,0.4703530254703386,79370,79370.0,79.37,19959.900390625,0.08959628967510659,0.44746940011124237,0.735815724026453,0.5742895034994078,8613,8613.0,8.613,5947.60546875,0.039878132456901194,0.34164751840193686,0.7368694616606116,0.612445715686133
BraTS20_Training_058,058,91646,91646.0,91.646,37233.015625,0.01840326011280374,0.2640168153545688,0.6063249475298622,0.4573549020738409,17190,17190.0,17.19,7160.3818359375,0.09103231353876522,0.4498473779359715,0.9327643260558222,0.6391662101970532,6708,6708.0,6.708,6017.216796875,0.023358852475747833,0.28585809901874903,0.758970514580694,0.4468677899820515,10482,10482.0,10.482,3616.089599609375,0.262798653370803,0.6405323154047532,0.9028211395277755,0.6946775701863344,74456,74456.0,74.456,39506.42578125,0.010168304781591314,0.2166454230593213,0.6333196697379583,0.4603195056382269,6708,6708.0,6.708,6017.216796875,0.023358852475747833,0.28585809901874903,0.758970514580694,0.4468677899820515
BraTS20_Training_059,059,25918,25918.0,25.918,12560.603515625,0.03833750304450944,0.3371899390501778,0.9360745376136869,0.6347697459604482,2073,2073.0,2.073,1059.7537841796875,0.4083532811898673,0.7418999637430728,0.7177739083226944,0.713799289339902,1172,1172.0,1.172,1123.765625,0.10946628184487801,0.47836579937553897,0.8679336066581519,0.8302095139787168,901,901.0,0.901,1511.93896484375,0.026564348961665905,0.2983777208162541,0.6659729303804998,0.6421513985365147,23845,23845.0,23.845,13384.80859375,0.02681702098672295,0.29932076323620066,0.9274039201390109,0.6375975049615275,1172,1172.0,1.172,1123.765625,0.10946628184487801,0.47836579937553897,0.8679336066581519,0.8302095139787168
BraTS20_Training_060,060,87324,87324.0,87.324,19008.021484375,0.1255766441133172,0.5007676795507466,0.7150411656572179,0.5257900473628422,34530,34530.0,34.53,7625.134765625,0.30416060187737437,0.6725134683131566,0.9404964487652613,0.8449142189644688,16172,16172.0,16.172,14723.265625,0.00926760247278894,0.21004989345706557,0.9605487689993264,0.9266174170170325,18358,18358.0,18.358,8176.486328125,0.06972731784397805,0.41159269028195394,0.8789742446719768,0.6674315648316591,52794,52794.0,52.794,24465.015625,0.021527074669780797,0.2781815605284048,0.6728667923159614,0.4358722338474997,16172,16172.0,16.172,14723.265625,0.00926760247278894,0.21004989345706557,0.9605487689993264,0.9266174170170325
BraTS20_Training_061,061,20876,20876.0,20.876,5635.103515625,0.2754490347204198,0.6506494768419163,0.6960593031011125,0.5650613216574655,13410,13410.0,13.41,3895.01611328125,0.34417724446138487,0.7007999320936533,0.6636010375705815,0.564832838936583,6532,6532.0,6.532,6863.1064453125,0.014927343315580032,0.24622236990593882,0.6721356691851994,0.5942032325307222,6878,6878.0,6.878,4912.2958984375,0.04513600935420238,0.3560473187381042,0.632438078641837,0.4936687607013203,7466,7466.0,7.466,8299.388671875,0.011027829263970158,0.22258540180924427,0.766462296572087,0.5539827578539153,6532,6532.0,6.532,6863.1064453125,0.014927343315580032,0.24622236990593882,0.6721356691851994,0.5942032325307222
BraTS20_Training_062,062,142132,142132.0,142.132,32148.095703125,0.06876545965368047,0.4096913394792124,0.8472053314158596,0.6213187222280007,50151,50151.0,50.151,8699.498046875,0.43204499952180064,0.7559788771018684,0.8662264717843103,0.7997386132450697,30143,30143.0,30.143,17071.90625,0.020652815676990594,0.27436355596454326,0.9398127090174382,0.8569359597326406,20008,20008.0,20.008,9961.65625,0.04579995770548681,0.3577846402618307,0.7393147712507023,0.682237537924816,91981,91981.0,91.981,38712.19921875,0.016493206441568282,0.2545472239121264,0.8191011583298771,0.547296026807267,30143,30143.0,30.143,17071.90625,0.020652815676990594,0.27436355596454326,0.9398127090174382,0.8569359597326406
BraTS20_Training_063,063,13459,13459.0,13.459,5794.8525390625,0.10528119183274834,0.4721901582146899,0.8588515925922752,0.5393944311765395,3069,3069.0,3.069,1765.6689453125,0.1935166397495472,0.5784148549952066,0.6281264191417134,0.2882076434019024,2287,2287.0,2.287,2510.6259765625,0.037379944193562095,0.3343588962291512,0.6689918971827489,0.30942085091827515,782,782.0,0.782,1418.5946044921875,0.02422651630301397,0.2893545546180403,0.5329571072046092,0.2238465545994793,10390,10390.0,10.39,6289.76806640625,0.049065878022488525,0.36609448928119337,0.8380010906850286,0.4776356853797261,2287,2287.0,2.287,2510.6259765625,0.037379944193562095,0.3343588962291512,0.6689918971827489,0.30942085091827515
BraTS20_Training_064,064,95815,95815.0,95.815,22858.396484375,0.08693248557788094,0.4429901119631031,0.7519078610692382,0.6015661285423102,79911,79911.0,79.911,15283.3466796875,0.2023066276622409,0.5870431663719274,0.7292518545373863,0.6716419503833955,35310,35310.0,35.31,31306.59375,0.004595580263281273,0.16625706847101784,0.6689839532847084,0.5884962396191661,44601,44601.0,44.601,23656.390625,0.016994019694513435,0.2570980044523271,0.8127651102731639,0.7750890964636633,15904,15904.0,15.904,12831.3525390625,0.013540908257481736,0.23835042567948417,0.5954085888013134,0.37824258985547377,35310,35310.0,35.31,31306.59375,0.004595580263281273,0.16625706847101784,0.6689839532847084,0.5884962396191661
