feature,group1,group2,n1,n2,mean1,mean2,median1,median2,test,pval,effect,normal,equal_var,qval
t1_ET_glszm_GrayLevelNonUniformity,High,Low,79,79,67.04268433411963,90.50765552127672,50.01204819277108,68.82708933717579,mannwhitney,0.0021361685666746863,-0.2831277038936068,False,True,0.020158210417916052
t1ce_NCR_gldm_GrayLevelNonUniformity,High,Low,79,78,1278.2560382368831,2815.589178779958,688.703095684803,1144.2523241313652,mannwhitney,0.0022686324340575486,-0.28237585199610515,False,True,0.021258513717742063
t1ce_NCR_shape_MeshVolume,High,Low,79,78,9463.59124472574,15100.401175213676,6589.75,10402.854166666668,mannwhitney,0.0023495398714841256,-0.28140214216163584,False,True,0.02141757433869883
t2_NCR_shape_MeshVolume,High,Low,79,78,9463.59124472574,15100.401175213676,6589.75,10402.854166666668,mannwhitney,0.0023495398714841256,-0.28140214216163584,False,True,0.02141757433869883
t1_NCR_shape_MeshVolume,High,Low,79,78,9463.59124472574,15100.401175213676,6589.75,10402.854166666668,mannwhitney,0.0023495398714841256,-0.28140214216163584,False,True,0.02141757433869883
flair_NCR_shape_MeshVolume,High,Low,79,78,9463.59124472574,15100.401175213676,6589.75,10402.854166666668,mannwhitney,0.0023495398714841256,-0.28140214216163584,False,True,0.02141757433869883
t1ce_NCR_gldm_DependenceNonUniformity,High,Low,79,78,1155.9252921548543,1801.7223801539435,537.4988951632703,934.2327151561697,mannwhitney,0.002461527252498706,-0.2801038623823434,False,True,0.022286800799650446
ED_compactness,High,Low,79,79,0.04250980889000157,0.031461675238198636,0.035919199013661,0.0286369862531041,mannwhitney,0.0025116662630226176,0.2786412433904823,False,True,0.02258813954664636
flair_NCR_firstorder_Minimum,High,Low,79,78,206.61220212525959,148.99732462565103,155.29161071777344,90.0,mannwhitney,0.0028268759055506405,0.2525154170723791,False,True,0.02525342475625239
t2_NCR_gldm_GrayLevelNonUniformity,High,Low,79,78,666.8814782377738,1318.4754806819287,324.37557198169657,707.5425864547929,mannwhitney,0.0032057900528541633,-0.2726387536514119,False,True,0.028448732919368076
t2_NCR_glrlm_RunLengthNonUniformity,High,Low,79,78,5588.717384676784,8915.867364403643,3134.5377805080634,6004.000312183582,mannwhitney,0.0032423784897754357,-0.2723141837065888,False,True,0.028584126159862396
NCR_sphericity,High,Low,79,78,0.38767039393823566,0.3372113362754134,0.363104996522279,0.28158571132379484,mannwhitney,0.003316699144496763,0.27166504381694256,False,True,0.028859589958608194
NCR_compactness,High,Low,79,78,0.08267271932633667,0.06610195113624369,0.0478736648668198,0.022327586780691,mannwhitney,0.003316699144496763,0.27166504381694256,False,True,0.028859589958608194
flair_ET_gldm_DependenceNonUniformity,High,Low,79,79,1730.2516854736677,2363.0464351768833,1308.9960769469012,2042.096992972708,mannwhitney,0.0034881418631483386,-0.2693478609197244,False,True,0.029962244209094706
NCR_voxels,High,Low,79,79,9695.759493670887,15293.481012658227,6878.0,10590.0,mannwhitney,0.0034881418631483386,-0.2693478609197244,False,True,0.029962244209094706
t2_ET_shape_Sphericity,High,Low,79,79,0.3770944693847097,0.32217289151946754,0.3549229594805382,0.3050239026555532,mannwhitney,0.003770584639429482,0.26710463066816215,False,True,0.03157864635522191
t1_ET_shape_Sphericity,High,Low,79,79,0.3770944693847097,0.32217289151946754,0.3549229594805382,0.3050239026555532,mannwhitney,0.003770584639429482,0.26710463066816215,False,True,0.03157864635522191
t1ce_ET_shape_Sphericity,High,Low,79,79,0.3770944693847097,0.32217289151946754,0.3549229594805382,0.3050239026555532,mannwhitney,0.003770584639429482,0.26710463066816215,False,True,0.03157864635522191
flair_ET_shape_Sphericity,High,Low,79,79,0.3770944693847097,0.32217289151946754,0.3549229594805382,0.3050239026555532,mannwhitney,0.003770584639429482,0.26710463066816215,False,True,0.03157864635522191
t2_ET_glszm_GrayLevelNonUniformity,High,Low,79,79,102.80512998508381,141.3236269491633,62.94302410518627,109.463,mannwhitney,0.003855016248220209,-0.26646370773914435,False,True,0.031887171435895555
t2_ET_glcm_Idmn,High,Low,79,79,0.9923538951906201,0.9945771292387507,0.994228534292797,0.9951959719106468,mannwhitney,0.003855016248220209,-0.26646370773914435,False,False,0.031887171435895555
t2_NCR_gldm_DependenceNonUniformity,High,Low,79,78,1143.2368079270823,1916.4079449748608,552.48244473342,1099.227981544429,mannwhitney,0.00396945229526085,-0.2664719246997728,False,True,0.031974543401833394
ET_compactness,High,Low,79,79,0.07228398867056697,0.04775443593387168,0.0444162391163596,0.0280356108120166,mannwhitney,0.003984887125452371,0.2655023233456177,False,True,0.031974543401833394
ET_sphericity,High,Low,79,79,0.3750890240200827,0.3195746737009313,0.35414457562029,0.3037875752693303,mannwhitney,0.003984887125452371,0.2655023233456177,False,True,0.031974543401833394
ET_raw_compactness,High,Low,79,79,0.07228398867056697,0.04775443593387168,0.0444162391163596,0.0280356108120166,mannwhitney,0.003984887125452371,0.2655023233456177,False,True,0.031974543401833394
ET_raw_sphericity,High,Low,79,79,0.3750890240200827,0.3195746737009313,0.35414457562029,0.3037875752693303,mannwhitney,0.003984887125452371,0.2655023233456177,False,True,0.031974543401833394
flair_ET_glrlm_RunLengthNonUniformity,High,Low,79,79,9519.603519143006,12814.704409667867,5926.2791698032615,10670.663889455354,mannwhitney,0.004118718306107839,-0.264540938952091,False,True,0.032851681727288716
t2_ET_firstorder_Kurtosis,High,Low,79,79,3.6201904913063983,4.163120262386461,3.315250506940076,3.864033727164128,mannwhitney,0.004164226979773724,-0.2642204774875821,False,True,0.03301813108222953
flair_NCR_gldm_DependenceNonUniformity,High,Low,79,78,756.131887466647,1248.8814082810864,519.1246132208157,836.0679954403361,mannwhitney,0.004385931534014814,-0.2635507951963648,False,True,0.03415129929980125
flair_NCR_shape_Sphericity,High,Low,79,78,0.38570419330561945,0.3353734109593651,0.3657372201471087,0.28329858055439405,mannwhitney,0.004434571700123446,0.2632262252515417,False,True,0.03415129929980125
t2_NCR_shape_Sphericity,High,Low,79,78,0.38570419330561945,0.3353734109593651,0.3657372201471087,0.28329858055439405,mannwhitney,0.004434571700123446,0.2632262252515417,False,True,0.03415129929980125
t1ce_NCR_shape_Sphericity,High,Low,79,78,0.38570419330561945,0.3353734109593651,0.3657372201471087,0.28329858055439405,mannwhitney,0.004434571700123446,0.2632262252515417,False,True,0.03415129929980125
t1_NCR_shape_Sphericity,High,Low,79,78,0.38570419330561945,0.3353734109593651,0.3657372201471087,0.28329858055439405,mannwhitney,0.004434571700123446,0.2632262252515417,False,True,0.03415129929980125
t2_ET_glcm_Idn,High,Low,79,79,0.9472041375681682,0.954912770486685,0.952141104677537,0.9547292303312068,mannwhitney,0.004851062000277303,-0.25973401698445764,False,False,0.03714527474498049
t1_ET_glszm_LargeAreaHighGrayLevelEmphasis,High,Low,79,79,14321310.51129358,30905748.410791133,2229533.56235012,4710554.9341500765,mannwhitney,0.004957137575212526,-0.25909309405543984,False,False,0.03774184290218628
t1_ET_ngtdm_Contrast,High,Low,79,79,0.029008568114976895,0.0196936199777283,0.0215912091171242,0.0147861526634199,mannwhitney,0.005175604655695936,0.25781124819740425,False,True,0.03916366056520377
flair_NCR_ngtdm_Contrast,High,Low,79,78,0.041799826413111106,0.030754085387775784,0.0316549389022815,0.0221718394601545,mannwhitney,0.005225234673025022,0.2583576760791951,False,True,0.03916366056520377
t1_ET_gldm_DependenceNonUniformity,High,Low,79,79,1524.7520299822108,1883.4648967687085,913.986782802451,1681.93955936284,mannwhitney,0.005231563612814533,-0.2574907867328954,False,True,0.03916366056520377
flair_NCR_ngtdm_Strength,High,Low,79,78,1.3462916728048957,0.5932398301878679,0.5602665566510079,0.35164945974162887,mannwhitney,0.005697096290662652,0.2557611165206102,False,False,0.04241171683048863
t1_NCR_gldm_SmallDependenceLowGrayLevelEmphasis,High,Low,79,78,0.00486843870820846,0.0030738396475006257,0.0027543203086047,0.0014996638729098,mannwhitney,0.005883727677684895,0.25478740668614086,False,True,0.04355908888451801
flair_ED_shape_Maximum2DDiameterSlice,High,Low,79,79,79.91706461397715,88.69502595138198,80.23091673413684,87.86353054595519,t,0.006040667212983987,-0.4429053339973685,True,True,0.04375402197512726
t1ce_ED_shape_Maximum2DDiameterSlice,High,Low,79,79,79.91706461397715,88.69502595138198,80.23091673413684,87.86353054595519,t,0.006040667212983987,-0.4429053339973685,True,True,0.04375402197512726
t1_ED_shape_Maximum2DDiameterSlice,High,Low,79,79,79.91706461397715,88.69502595138198,80.23091673413684,87.86353054595519,t,0.006040667212983987,-0.4429053339973685,True,True,0.04375402197512726
t2_ED_shape_Maximum2DDiameterSlice,High,Low,79,79,79.91706461397715,88.69502595138198,80.23091673413684,87.86353054595519,t,0.006040667212983987,-0.4429053339973685,True,True,0.04375402197512726
flair_ED_shape_Maximum2DDiameterRow,High,Low,79,79,81.15463317945806,90.94242791821452,83.48652585896721,90.0,mannwhitney,0.006471489421505949,-0.2493190193879186,False,True,0.04564303349301414
t2_ED_shape_Maximum2DDiameterRow,High,Low,79,79,81.15463317945806,90.94242791821452,83.48652585896721,90.0,mannwhitney,0.006471489421505949,-0.2493190193879186,False,True,0.04564303349301414
t1_ED_shape_Maximum2DDiameterRow,High,Low,79,79,81.15463317945806,90.94242791821452,83.48652585896721,90.0,mannwhitney,0.006471489421505949,-0.2493190193879186,False,True,0.04564303349301414
t1ce_ED_shape_Maximum2DDiameterRow,High,Low,79,79,81.15463317945806,90.94242791821452,83.48652585896721,90.0,mannwhitney,0.006471489421505949,-0.2493190193879186,False,True,0.04564303349301414
t2_ET_glrlm_RunLengthNonUniformity,High,Low,79,79,11663.030486711352,16015.665997805943,7918.147779447989,13133.068852162378,mannwhitney,0.006471773405725886,-0.25108155744271754,False,True,0.04564303349301414
t1_NCR_glrlm_ShortRunLowGrayLevelEmphasis,High,Low,79,78,0.044424082763866966,0.028420824698894086,0.0307374521479867,0.018746652165411,mannwhitney,0.006616110292227819,0.25121713729308665,False,True,0.04641669000829988
ED_surf_mm2,High,Low,79,79,19441.58603021163,24306.95949737935,18788.296875,23211.4453125,mannwhitney,0.006749468600106308,-0.24979971158468195,False,False,0.047105666271575274
t2_ED_shape_SurfaceArea,High,Low,79,79,19174.473424009528,23915.748280159572,18340.94127381259,22615.81245512654,mannwhitney,0.007037827219750907,-0.24851786572664636,False,False,0.048115757522786816
t1_ED_shape_SurfaceArea,High,Low,79,79,19174.473424009528,23915.748280159572,18340.94127381259,22615.81245512654,mannwhitney,0.007037827219750907,-0.24851786572664636,False,False,0.048115757522786816
flair_ED_shape_SurfaceArea,High,Low,79,79,19174.473424009528,23915.748280159572,18340.94127381259,22615.81245512654,mannwhitney,0.007037827219750907,-0.24851786572664636,False,False,0.048115757522786816
t1ce_ED_shape_SurfaceArea,High,Low,79,79,19174.473424009528,23915.748280159572,18340.94127381259,22615.81245512654,mannwhitney,0.007037827219750907,-0.24851786572664636,False,False,0.048115757522786816
t1_NCR_gldm_DependenceNonUniformity,High,Low,79,78,763.1987650545437,989.8388710101123,363.1141848145968,673.418889961458,mannwhitney,0.007199183060493206,-0.24862057773450177,False,True,0.04891467205450575
flair_ED_shape_MajorAxisLength,High,Low,79,79,74.14455402261349,83.37106872685942,74.3961568975918,81.53707528693221,mannwhitney,0.007337200808175863,-0.2472360198686108,False,True,0.04891467205450575
t1_ED_shape_MajorAxisLength,High,Low,79,79,74.14455402261349,83.37106872685942,74.3961568975918,81.53707528693221,mannwhitney,0.007337200808175863,-0.2472360198686108,False,True,0.04891467205450575
t1ce_ED_shape_MajorAxisLength,High,Low,79,79,74.14455402261349,83.37106872685942,74.3961568975918,81.53707528693221,mannwhitney,0.007337200808175863,-0.2472360198686108,False,True,0.04891467205450575
t2_ED_shape_MajorAxisLength,High,Low,79,79,74.14455402261349,83.37106872685942,74.3961568975918,81.53707528693221,mannwhitney,0.007337200808175863,-0.2472360198686108,False,True,0.04891467205450575
t1_ET_glrlm_RunLengthNonUniformity,High,Low,79,79,7192.932913300179,8912.42040359381,3954.103042950308,7474.23721683504,mannwhitney,0.007413807353794735,-0.2469155584041019,False,True,0.049180702247945275
t1_ET_firstorder_Minimum,High,Low,79,79,254.6085172242756,168.4885443192494,175.0,141.0,mannwhitney,0.007684135655844988,0.2199967953853549,False,True,0.05072286590557775
t1ce_ET_gldm_DependenceNonUniformity,High,Low,79,79,4137.370046058932,5307.958845421555,2050.0448585231197,3820.238767111783,mannwhitney,0.007970444624031322,-0.24467232815253967,False,True,0.05235488135393123
flair_NCR_glrlm_RunLengthNonUniformity,High,Low,79,78,4528.218918500351,6680.42632889762,2762.24775125127,5096.914367961641,mannwhitney,0.008245518428083702,-0.24440116845180138,False,True,0.05389753509088859
flair_NCR_ngtdm_Busyness,High,Low,79,78,2.518314514814317,4.438152501780757,1.2562840631446666,2.1133339857642532,mannwhitney,0.008331381742335327,-0.24407659850697824,False,True,0.05419442492587058
t1_NCR_glszm_SmallAreaLowGrayLevelEmphasis,High,Low,79,78,0.043193218991740084,0.026571514781458642,0.0276273374558656,0.01732680793311215,mannwhitney,0.009330030823496153,0.24050632911392406,False,True,0.06039730098301857
t1_NCR_glrlm_LongRunHighGrayLevelEmphasis,High,Low,79,78,325.57134877104954,352.68017808748857,108.64570925036888,180.36457902828892,mannwhitney,0.010754764200220954,-0.23596234988640052,False,True,0.06928550013603883
t1_NCR_glrlm_LowGrayLevelRunEmphasis,High,Low,79,78,0.06072044721654818,0.041943149273680494,0.0390259756293589,0.02631564707606595,mannwhitney,0.011084125174940751,0.23498864005193118,False,True,0.07106568293981153
t1ce_NCR_glrlm_RunLengthNonUniformity,High,Low,79,78,5386.61335943013,8147.693508347184,3422.550632678127,5509.6835364125,mannwhitney,0.01153719937271184,-0.23369036027263876,False,True,0.07361831980682793
t1_NCR_firstorder_Minimum,High,Low,79,78,266.31817356544207,216.47718771910056,176.0,148.5,mannwhitney,0.011650413485758902,0.20431678026614736,False,True,0.07398840791903757
t1_NCR_gldm_LargeDependenceHighGrayLevelEmphasis,High,Low,79,78,5840.4726269541525,8216.155604877033,3313.720083391244,5435.997580565716,mannwhitney,0.011887714337442186,-0.23271665043816941,False,True,0.07513932647251192
t2_ET_gldm_DependenceNonUniformity,High,Low,79,79,2467.021387053012,3274.322028660449,1704.525755324418,2338.383290769792,mannwhitney,0.012778710819582508,-0.2296106393206217,False,True,0.08039188966310122
t1_NCR_glszm_LowGrayLevelZoneEmphasis,High,Low,79,78,0.07890663560013719,0.05079172535139088,0.0473417591123889,0.0327821075520931,mannwhitney,0.013386012187476322,0.22882181110029212,False,True,0.08381895481877698
t1_NCR_gldm_LowGrayLevelEmphasis,High,Low,79,78,0.060183980002189184,0.040971582465550334,0.0378874206682773,0.025424735569249048,mannwhitney,0.013785730697133423,0.22784810126582278,False,True,0.08592036806585483
flair_ET_ngtdm_Contrast,High,Low,79,79,0.040418729990560065,0.029548848094242925,0.0336885519159445,0.0272715800543238,mannwhitney,0.014498461744948994,0.2254446402820061,False,False,0.08994416082514654
WT_vol_ml,High,Low,79,79,82.72603797468352,102.3706835443038,75.949,91.56,mannwhitney,0.015067176375580985,-0.22416279442397052,False,True,0.09219185544876035
WT_voxels,High,Low,79,79,82726.03797468354,102370.6835443038,75949.0,91560.0,mannwhitney,0.015067176375580985,-0.22416279442397052,False,True,0.09219185544876035
WT_vol_mm3,High,Low,79,79,82726.03797468354,102370.6835443038,75949.0,91560.0,mannwhitney,0.015067176375580985,-0.22416279442397052,False,True,0.09219185544876035
t1_ED_shape_Maximum3DDiameter,High,Low,79,79,88.17880222701233,97.44597125224624,90.41017641836564,97.74456506629922,mannwhitney,0.015580668650620855,-0.2206377183143727,False,True,0.09282434172938539
flair_ED_shape_Maximum3DDiameter,High,Low,79,79,88.17880222701233,97.44597125224624,90.41017641836564,97.74456506629922,mannwhitney,0.015580668650620855,-0.2206377183143727,False,True,0.09282434172938539
t2_ED_shape_Maximum3DDiameter,High,Low,79,79,88.17880222701233,97.44597125224624,90.41017641836564,97.74456506629922,mannwhitney,0.015580668650620855,-0.2206377183143727,False,True,0.09282434172938539
t1ce_ED_shape_Maximum3DDiameter,High,Low,79,79,88.17880222701233,97.44597125224624,90.41017641836564,97.74456506629922,mannwhitney,0.015580668650620855,-0.2206377183143727,False,True,0.09282434172938539
flair_NCR_glszm_LargeAreaHighGrayLevelEmphasis,High,Low,79,78,3351161.5582827614,6693873.507711217,514754.1491613418,1088832.587369517,mannwhitney,0.015642192710093594,-0.22362869198312235,False,True,0.09282434172938539
t1ce_NCR_glszm_LargeAreaHighGrayLevelEmphasis,High,Low,79,78,1197140.418272149,1900709.8992260145,51712.45346062053,156542.18365665444,mannwhitney,0.015642192710093594,-0.22362869198312235,False,True,0.09282434172938539
t1_ET_ngtdm_Busyness,High,Low,79,79,11.190189258852842,15.20560514392082,5.7141647907976845,10.603522034469174,mannwhitney,0.015655448679732162,-0.22288094856593493,False,True,0.09282434172938539
t1_NCR_glrlm_RunLengthNonUniformity,High,Low,79,78,3799.745321737367,5178.788568416098,2097.467321969773,3799.7513652833786,mannwhitney,0.01594652051315422,-0.22297955209347614,False,True,0.09413364531994121
t1ce_ET_firstorder_Minimum,High,Low,79,79,468.5189873417722,354.9113924050633,287.0,249.0,mannwhitney,0.016809533012915937,0.2071783368049992,False,True,0.09879286946187436
